y_proba1,y_proba2,y_proba3,y_proba4,y_proba5
1.0,0.9233333333333333,0.8580505837504679,0.9041728738266148,0.9201133847360083
1.0,0.995,0.9996461787302872,0.9041728738266148,0.9201133847360083
1.0,0.7675434704184706,0.9298304723188562,0.985,0.9690942383687812
1.0,0.95875,0.9298304723188562,0.94,0.9465298633276977
1.0,0.99,0.9298304723188562,0.96,0.9201133847360083
1.0,0.8219457070707068,0.9731571015235836,1.0,1.0
0.315,0.9114999999999999,0.9298304723188562,0.96,0.967021306616214
1.0,0.9951785714285714,0.9298304723188562,0.965,0.9201133847360083
1.0,0.9923333333333333,0.8876652630516333,0.9041728738266148,0.9201133847360083
0.05,0.7983333333333335,0.9298304723188562,0.9041728738266148,0.9722815701716476
0.995,0.938384199134199,0.9298304723188562,0.945,0.9201133847360083
1.0,0.9975,0.8580505837504679,0.9041728738266148,0.7491003825546205
0.22,1.0,0.8876652630516333,0.9041728738266148,1.0
1.0,0.88715873015873,0.8580505837504679,0.967621497759919,0.9201133847360083
1.0,1.0,0.9962137670829605,0.9041728738266148,0.9694665977734447
0.99,0.393375,0.8876652630516333,0.9041728738266148,0.9201133847360083
0.995,0.8564166666666665,0.8876652630516333,0.945,0.9201133847360083
1.0,1.0,0.9298304723188562,0.9041728738266148,0.9713988862889444
1.0,0.9925,0.9298304723188562,0.8978273809523809,0.9201133847360083
0.995,0.991321378784614,0.9298304723188562,0.9041728738266148,0.6898337470407785
0.18,1.0,0.8967319949154013,0.965,1.0
1.0,0.89125,0.8876652630516333,0.9041728738266148,0.9879476387009529
1.0,0.993,0.9687078330517538,0.9041728738266148,0.9201133847360083
0.995,1.0,0.8876652630516333,0.635,0.9201133847360083
1.0,0.8645667257579022,0.8876652630516333,0.98,0.9201133847360083
0.995,1.0,0.9298304723188562,0.9041728738266148,0.9885223320676205
1.0,1.0,0.8876652630516333,0.98,0.9201133847360083
1.0,0.9900892857142856,1.0,0.9041728738266148,0.9816051522696131
1.0,0.9157023809523808,0.8876652630516333,0.8561202191213085,0.9201133847360083
1.0,0.944107142857143,0.9109402772279277,0.9041728738266148,0.9690870263045224
1.0,0.9532063492063492,0.8965152058591079,0.895,0.9201133847360083
1.0,0.985,0.9298304723188562,0.9821190476190477,0.9201133847360083
1.0,1.0,0.9298304723188562,0.9041728738266148,0.9201133847360083
0.23,0.95,0.9298304723188562,0.9041728738266148,0.97402047855381
1.0,0.7628908730158726,0.9298304723188562,0.85,0.9201133847360083
1.0,0.9991666666666668,0.9298304723188562,0.995,0.9201133847360083
0.995,0.7186746031746032,0.9406886649582765,0.9041728738266148,0.9201133847360083
1.0,0.995,0.9968782295288104,0.9041728738266148,0.9201133847360083
0.06,0.6795595238095238,0.9181316630436289,0.93,0.971906802069048
1.0,0.9964285714285714,0.9298304723188562,0.9041728738266148,0.9201133847360083
1.0,1.0,0.7767337026664427,0.9041728738266148,0.9263432794588377
1.0,0.3199801587301587,0.9298304723188562,0.995,0.9201133847360083
1.0,0.9712738095238095,0.7767337026664427,0.9041728738266148,0.9201133847360083
1.0,0.9952380952380951,0.8714860715702731,0.9041728738266148,0.9201133847360083
1.0,1.0,0.9298304723188562,0.94,0.9201133847360083
1.0,0.2790909090909091,0.9298304723188562,0.9625,0.9201133847360083
1.0,0.9373560606060606,0.8876652630516333,0.915,0.9201133847360083
1.0,0.9985855498355497,0.8712040270270341,0.965,0.9201133847360083
1.0,0.9703333333333333,0.9406886649582765,0.9041728738266148,0.9201133847360083
1.0,0.9978888888888889,0.9073961349108406,0.9041728738266148,0.9201133847360083
1.0,0.954140989729225,0.8876652630516333,0.9041728738266148,0.9201133847360083
0.975,0.9738055555555555,0.9298304723188562,0.995,0.9201133847360083
0.185,0.8955079365079364,0.9298304723188562,0.9041728738266148,0.9201133847360083
0.13,1.0,0.9298304723188562,0.6666607142857144,0.9701819490828129
1.0,0.9843333333333333,0.9109402772279277,0.955,0.992002450098825
1.0,0.9591666666666667,0.8876652630516333,0.9041728738266148,0.9201133847360083
0.99,1.0,0.8876652630516333,0.9041728738266148,0.9727490104497366
0.135,1.0,0.8876652630516333,0.966952380952381,0.9201133847360083
1.0,0.7646726190476191,0.8876652630516333,0.955,0.9201133847360083
1.0,1.0,0.8876652630516333,0.9041728738266148,0.9980714525226737
1.0,1.0,0.9569067363305822,0.895,0.9695679106750735
1.0,0.9500833333333333,0.8876652630516333,0.955,0.9201133847360083
1.0,1.0,0.9298304723188562,0.995,0.9228982619447607
1.0,0.7812148684648683,0.9684047314076032,0.9041728738266148,0.9201133847360083
0.975,0.9429166666666666,0.8718410992602164,0.9041728738266148,0.9201133847360083
1.0,0.9869761904761906,0.9298304723188562,0.97,0.9201133847360083
1.0,0.9898611111111112,0.9298304723188562,0.9041728738266148,0.9726525750814274
1.0,0.8295324952824953,0.8876652630516333,0.9041728738266148,0.9201133847360083
1.0,0.9840000000000001,0.9298304723188562,0.8414789704756686,0.9201133847360083
1.0,1.0,0.9687078330517538,0.945,0.9912264091001396
1.0,0.7054464285714288,0.9298304723188562,0.9041728738266148,0.9201133847360083
1.0,1.0,0.9298304723188562,0.9041728738266148,0.6646120540353309
1.0,0.98675,0.9298304723188562,0.9041728738266148,0.9201133847360083
1.0,0.9865,0.9298304723188562,0.9,0.7536401403421786
0.99,0.99125,0.9109402772279277,0.9041728738266148,0.9201133847360083
1.0,0.9712738095238095,0.9298304723188562,0.9041728738266148,0.9889183938891073
1.0,0.99,0.8703109113109109,0.9933333333333334,0.9967802178621723
1.0,0.965,0.9223489073491655,0.9041728738266148,0.9201133847360083
1.0,0.9786845238095241,0.9381276752364351,0.97,0.9201133847360083
1.0,0.965,0.9298304723188562,0.9041728738266148,0.9201133847360083
1.0,0.9533023182957393,0.8876652630516333,0.9041728738266148,0.9201133847360083
0.125,0.655531746031746,0.9996153846153847,0.5335833333333334,0.9201133847360083
1.0,0.971,0.9298304723188562,0.9041728738266148,0.9201133847360083
1.0,0.648702380952381,0.9298304723188562,0.9041728738266148,0.9201133847360083
1.0,0.9671574579831932,0.9298304723188562,0.97,0.9201133847360083
0.045,0.7521781533739735,0.8876652630516333,0.9041728738266148,0.990699176073743
1.0,0.8593879592629594,1.0,0.98,0.9201133847360083
0.21,0.915,0.8876652630516333,0.9041728738266148,0.9201133847360083
1.0,0.965,0.8967319949154013,0.995,0.9201133847360083
1.0,0.9435833333333332,0.9298304723188562,0.96,0.9201133847360083
0.995,1.0,0.8876652630516333,0.9041728738266148,0.9953059623173055
1.0,0.998872465598009,0.9298304723188562,0.955,0.9201133847360083
1.0,0.9635714285714286,0.9298304723188562,0.958332792207792,0.9201133847360083
1.0,0.9820595238095238,0.8816891277774609,0.9041728738266148,0.33541942537851305
1.0,0.9958333333333332,0.9298304723188562,0.91,0.9201133847360083
1.0,0.9975,0.9298304723188562,0.97,0.9201133847360083
0.995,1.0,0.9109402772279277,0.985,0.9201133847360083
1.0,0.9246076238442381,0.9298304723188562,0.9041728738266148,0.9201133847360083
1.0,0.8878263555330114,0.9298304723188562,0.995,0.9201133847360083
0.985,0.5892288961038962,0.9298304723188562,0.8814166666666666,0.9201133847360083
0.99,0.97,0.9298304723188562,0.9041728738266148,0.3863489105097914
0.995,0.7054166666666666,0.9109402772279277,0.9343528710872461,0.9201133847360083
0.2,0.9765,0.9298304723188562,0.9041728738266148,0.9201133847360083
1.0,0.84125,0.9298304723188562,0.885,1.0
1.0,0.9930277777777777,0.9303208435676592,0.9041728738266148,1.0
1.0,1.0,0.9622103922866247,0.9580714285714287,0.9201133847360083
0.99,0.9983333333333333,0.9298304723188562,0.9041728738266148,0.9201133847360083
1.0,0.8593879592629594,0.9298304723188562,0.985,0.9201133847360083
0.155,0.5203647186147187,0.8712040270270341,0.9041728738266148,0.9968207775747305
1.0,0.9837377344877346,0.8876652630516333,0.9041728738266148,0.5033169016441073
0.995,0.9576855263157894,0.9993232292917166,0.9041728738266148,0.9326266179231769
1.0,1.0,0.8876652630516333,0.92,0.9201133847360083
0.995,0.975,0.9298304723188562,0.99,0.9201133847360083
0.07,0.6483103174603174,0.9298304723188562,0.97,0.9819451247205975
0.99,0.995,0.9298304723188562,0.885238095238095,0.9201133847360083
1.0,0.975,0.9298304723188562,0.97,0.9201133847360083
1.0,0.5960869408369406,0.8876652630516333,0.95,0.9201133847360083
1.0,0.837388347763348,1.0,1.0,0.9201133847360083
0.99,0.8671561077414114,0.8965152058591079,0.9041728738266148,0.9201133847360083
1.0,0.9391904761904761,0.8876652630516333,0.9041728738266148,0.9201133847360083
1.0,0.98,0.9298304723188562,0.95,0.9201133847360083
1.0,0.9449166666666666,0.995,0.98,0.9201133847360083
1.0,0.995,0.9923856317585357,0.9041728738266148,0.9201133847360083
1.0,0.9802500000000001,0.8876652630516333,0.9041728738266148,0.9201133847360083
1.0,0.8533333333333333,0.8876652630516333,0.9041728738266148,0.9201133847360083
0.995,1.0,0.8756722929847928,0.905,0.9201133847360083
1.0,1.0,0.6508094675401389,0.9041728738266148,0.9201133847360083
1.0,0.961594094136857,0.7767337026664427,0.975,0.9463277230517568
1.0,0.9897217000835421,0.9298304723188562,0.9041728738266148,1.0
1.0,0.99,0.986058861335363,0.995,0.9201133847360083
1.0,0.9874166666666666,0.9489918577170487,0.9041728738266148,0.9201133847360083
0.995,1.0,0.9298304723188562,0.9041728738266148,0.9671041386667955
1.0,0.998,0.9298304723188562,0.9641666666666667,0.9201133847360083
1.0,0.8773061260431263,1.0,0.99,1.0
0.99,0.9014821428571429,0.9298304723188562,0.9041728738266148,0.9201133847360083
0.25,0.9951785714285714,0.7958683862128797,0.9041728738266148,0.9201133847360083
0.12,0.9883333333333333,0.8876652630516333,0.9041728738266148,0.9204911250395496
1.0,0.7852265589645745,0.8965152058591079,0.9041728738266148,0.9201133847360083
1.0,0.90125,0.8876652630516333,0.9041728738266148,0.9201133847360083
0.27,0.9235183235751027,0.9298304723188562,0.97,0.9201133847360083
0.99,0.9004253039253612,0.9298304723188562,0.9041728738266148,0.9201133847360083
1.0,0.5626388888888889,0.9298304723188562,0.905,0.9201133847360083
1.0,0.9369318181818183,1.0,0.9041728738266148,0.9201133847360083
0.975,0.995,0.9298304723188562,0.9041728738266148,0.9201133847360083
1.0,0.9990000000000001,0.9298304723188562,0.985,0.9201133847360083
1.0,1.0,0.907070290974762,0.9041728738266148,0.9201133847360083
0.995,0.9745400075259988,0.9298304723188562,0.975,0.9201133847360083
1.0,0.9793055555555554,0.8965152058591079,0.9041728738266148,0.9201133847360083
0.995,0.99875,0.9298304723188562,0.955,0.9201133847360083
1.0,0.945,0.9381276752364351,0.9041728738266148,0.9201133847360083
1.0,0.9504625513375511,0.8876652630516333,0.985,0.9714255869228796
1.0,1.0,0.9298304723188562,0.9,0.9201133847360083
1.0,0.985,0.9877541066932354,0.98,0.985
0.095,0.9364780982905982,0.8580505837504679,0.9041728738266148,0.9201133847360083
0.995,0.9741666666666666,0.8967319949154013,0.9041728738266148,0.9201133847360083
0.99,0.8966666666666666,0.8876652630516333,0.9041728738266148,0.9703441157521179
1.0,0.99,0.9298304723188562,0.98,0.9201133847360083
1.0,1.0,0.9298304723188562,0.99,0.9914498730453427
1.0,0.9232092861558802,0.8876652630516333,0.98,0.9201133847360083
1.0,0.9766666666666666,0.9298304723188562,0.99,0.9201133847360083
1.0,0.30625,0.9406886649582765,0.9041728738266148,0.9558119171990763
1.0,0.9834428047281475,0.9381276752364351,0.9041728738266148,0.996109534197706
1.0,0.996450980392157,0.9298304723188562,0.9041728738266148,0.9201133847360083
0.995,0.975,0.9298304723188562,0.9041728738266148,0.6676224613433042
0.995,1.0,0.9985656663015683,1.0,0.9201133847360083
0.995,0.9916666666666666,0.8514668734043731,0.9041728738266148,0.9201133847360083
1.0,0.9583333333333335,1.0,0.9041728738266148,0.9201133847360083
1.0,0.94,0.9298304723188562,0.9041728738266148,0.9201133847360083
1.0,0.98,0.9971716174121653,0.9041728738266148,0.9715955940346862
1.0,0.9607797619047619,1.0,0.9041728738266148,0.9201133847360083
1.0,0.9983333333333333,0.9298304723188562,0.9041728738266148,0.9201133847360083
1.0,0.9607797619047619,0.9298304723188562,0.995,0.9201133847360083
1.0,0.9861547619047619,0.907070290974762,0.965,0.9201133847360083
1.0,0.9995833333333334,0.9298304723188562,0.98,0.9201133847360083
1.0,0.8569832389832394,0.8876652630516333,0.9041728738266148,0.9201133847360083
0.99,0.9991666666666668,1.0,0.9041728738266148,0.9201133847360083
1.0,1.0,0.9406886649582765,0.9041728738266148,0.9465428710071818
1.0,0.9858964646464646,0.9569067363305822,0.9041728738266148,0.9201133847360083
0.995,0.9800154914529914,0.9303208435676592,0.96,0.9201133847360083
1.0,0.7413333333333333,0.8876652630516333,0.9041728738266148,0.96785882824643
0.99,0.9885833333333334,0.9389119869783322,0.895,0.9201133847360083
1.0,0.935,0.9298304723188562,0.9041728738266148,0.9201133847360083
1.0,0.9846428571428573,0.9298304723188562,0.93,1.0
0.995,0.985,0.986058861335363,0.985,0.9201133847360083
1.0,0.528107142857143,0.8876652630516333,0.99,0.9744979266354485
0.975,0.855,1.0,0.97,0.9201133847360083
1.0,0.5723361448493025,0.9298304723188562,0.98,0.9439336052751105
0.985,0.98375,0.9761947201725196,0.9041728738266148,0.8279783549783553
1.0,0.5844568903318902,0.8967319949154013,0.985,0.9201133847360083
1.0,0.98,0.9298304723188562,0.9041728738266148,0.9201133847360083
1.0,0.9966666666666666,0.8816891277774609,0.9041728738266148,0.7849768009768006
1.0,1.0,0.8876652630516333,0.98,0.9201133847360083
0.11,0.5839166666666668,0.9622103922866247,0.995,0.9201133847360083
1.0,1.0,0.9298304723188562,0.9041728738266148,0.9201133847360083
1.0,0.9967857142857143,1.0,0.97,0.9201133847360083
1.0,0.74,0.9298304723188562,0.9041728738266148,0.9201133847360083
1.0,1.0,0.9298304723188562,0.9041728738266148,0.9201133847360083
1.0,0.9127568854265935,0.8965152058591079,0.9041728738266148,0.9201133847360083
1.0,0.958273448773449,0.9924935064935064,0.97,0.9669865667953391
0.995,0.905,0.9123315928352692,0.9041728738266148,0.9201133847360083
1.0,1.0,0.9298304723188562,0.9041728738266148,0.9798852459215336
1.0,0.9534999999999999,1.0,0.965,0.9885223320676205
1.0,0.9983333333333333,1.0,0.9041728738266148,0.9201133847360083
1.0,0.8164496267621266,1.0,0.9041728738266148,0.9201133847360083
1.0,0.8982479440323214,1.0,0.9041728738266148,0.9201133847360083
0.995,1.0,0.9677456976225861,1.0,0.9201133847360083
1.0,1.0,0.9298304723188562,0.995,0.9201133847360083
1.0,0.47259722222222217,0.9441325036610815,0.9041728738266148,0.6862403386573286
0.09,0.97,0.9298304723188562,0.9041728738266148,0.9201133847360083
1.0,0.995,0.7767337026664427,0.9041728738266148,0.5837824921032033
1.0,0.9387211439948753,0.9298304723188562,0.7910952380952381,0.9201133847360083
1.0,0.9961714285714287,0.907070290974762,0.97,0.9201133847360083
1.0,0.8656022440499674,0.8876652630516333,0.7769761904761904,0.9201133847360083
1.0,0.9905438034188034,1.0,0.9041728738266148,0.9201133847360083
0.1,0.985,0.8876652630516333,0.83,0.9201133847360083
0.995,0.968611111111111,0.9298304723188562,0.9041728738266148,0.9664127062226326
1.0,0.9986296296296296,0.8876652630516333,0.9041728738266148,0.7122913989250997
1.0,0.9957380952380953,1.0,0.92,0.9201133847360083
1.0,0.995,0.9622103922866247,0.985,0.9201133847360083
1.0,0.9963333333333333,0.9298304723188562,0.985,0.9201133847360083
0.995,1.0,0.9622103922866247,0.95,0.9201133847360083
1.0,1.0,0.9684047314076032,0.9041728738266148,0.9287030961601812
1.0,0.5446764416139416,0.9813671034737291,0.955,0.9201133847360083
1.0,0.99,0.9519919206340153,0.9041728738266148,0.9201133847360083
1.0,0.975,0.8876652630516333,0.9041728738266148,0.9201133847360083
1.0,0.8266666666666665,0.8876652630516333,0.975,1.0
