y_proba1,y_proba2,y_proba3,y_proba4,y_proba5
0.01,0.0,0.0,0.011388607164457396,0.011671434820361237
0.0,0.0,0.0,0.011388607164457396,0.011671434820361237
0.0,0.0,0.03601532643302034,0.011388607164457396,0.011671434820361237
0.0,0.041305349937169,0.00993708600111526,0.011388607164457396,0.011671434820361237
0.0,0.0,0.011019201557271643,0.0,0.011671434820361237
0.0,0.0,0.0,0.009916666666666666,0.0
0.0,0.0,0.00993708600111526,0.0,0.011671434820361237
0.0,0.013834527847685745,0.00993708600111526,0.0,0.011671434820361237
0.005,0.0,0.00993708600111526,0.011388607164457396,0.011671434820361237
0.0,0.0,0.011019201557271643,0.011388607164457396,0.011671434820361237
0.0,0.0,0.00993708600111526,0.011388607164457396,0.0044662593484019325
0.0,0.0038474025974025976,0.0,0.011388607164457396,0.0010923910575838156
0.0,0.0,0.00993708600111526,0.0,0.011671434820361237
0.0,0.002857142857142857,0.00993708600111526,0.011388607164457396,0.011671434820361237
0.0,0.04,0.00993708600111526,0.010666666666666666,0.011671434820361237
0.96,0.0,0.009618346171046595,0.011388607164457396,0.011671434820361237
0.0,0.0,0.0,0.011388607164457396,0.011671434820361237
0.0,0.0,0.00993708600111526,0.011388607164457396,0.011671434820361237
0.0,0.0,0.011019201557271643,0.0,0.011671434820361237
0.0,0.0,0.03943039580092176,0.011388607164457396,0.011671434820361237
0.0,0.0025,0.011019201557271643,0.011388607164457396,0.0014728522563151204
0.0,0.0,0.0,0.011388607164457396,0.011671434820361237
0.0,0.0,0.002001606914978299,0.011388607164457396,0.0011982059600407185
0.0,0.0,0.011019201557271643,0.011388607164457396,0.011671434820361237
0.0,0.01,0.0,0.011388607164457396,0.011671434820361237
0.0,0.0,0.0,0.005,0.003286388333216766
0.0,0.0,0.00993708600111526,0.0,0.011671434820361237
0.0,0.0,0.00993708600111526,0.011388607164457396,0.011671434820361237
0.0,0.0,0.0,0.0,0.011671434820361237
0.0,0.0,0.011019201557271643,0.011388607164457396,0.011671434820361237
0.0,0.0,0.0033021904746794195,0.0,0.011671434820361237
0.0,0.01,0.00993708600111526,0.0,0.004829621293076463
0.885,0.002857142857142857,0.011019201557271643,0.0,0.0
0.005,0.017638888888888888,0.00993708600111526,0.011388607164457396,0.10514087769815317
0.0,0.0,0.011019201557271643,0.0,0.011671434820361237
0.0,0.0,0.011019201557271643,0.0,0.0
0.0,0.0,0.00993708600111526,0.011388607164457396,0.011671434820361237
0.0,0.0,0.00993708600111526,0.0,0.0
0.0,0.0,0.011019201557271643,0.011388607164457396,0.0
0.0,0.0,0.0,0.005,0.011671434820361237
0.0,0.0,0.00993708600111526,0.011388607164457396,0.011671434820361237
0.0,0.0,0.00993708600111526,0.0,0.011671434820361237
0.0,0.0,0.011019201557271643,0.006428571428571428,0.011671434820361237
0.0,0.0,0.05208387424603804,0.011388607164457396,0.0
0.0,0.0,0.00993708600111526,0.0,0.004256418313181145
0.005,0.0,0.011019201557271643,0.011388607164457396,0.011671434820361237
0.985,0.005,0.03601532643302034,0.0,0.011671434820361237
0.0,0.0,0.03601532643302034,0.011388607164457396,0.0025006348736104976
0.0,0.0,0.00993708600111526,0.015,0.008997296901357392
0.0,0.0,0.00993708600111526,0.011388607164457396,0.0034007735207673053
0.005,0.0,0.0,0.011388607164457396,0.011671434820361237
0.0,0.0,0.03943039580092176,0.0,0.0004904162401712904
0.0,0.005,0.00993708600111526,0.0,0.0
0.02,0.0,0.00993708600111526,0.011388607164457396,0.010268803566089025
0.0,0.0,8.333333333333333e-05,0.00625,0.004879300802257977
0.0,0.13,0.00993708600111526,0.011388607164457396,0.011671434820361237
0.005,0.0,0.011019201557271643,0.0,0.0
0.0,0.0,0.0,0.00125,0.011671434820361237
0.01,0.05997420634920635,0.011019201557271643,0.0,0.0034688686663060246
0.0,0.005,0.00993708600111526,0.011388607164457396,0.011671434820361237
0.0,0.0,0.00993708600111526,0.011388607164457396,0.011671434820361237
0.0,0.0,0.00993708600111526,0.005,0.011671434820361237
0.0,0.010416666666666664,0.0,0.1,0.011671434820361237
0.0,0.0,0.0,0.011388607164457396,0.011671434820361237
0.0,0.006666666666666666,0.00993708600111526,0.011388607164457396,0.005069197682742784
0.0,0.0,0.00993708600111526,0.035,0.011671434820361237
0.0,0.0,0.05,0.01,0.011671434820361237
0.025,0.0,0.006120596666984235,0.0,0.011671434820361237
0.0,0.0,0.0,0.0,0.011671434820361237
0.0,0.0,0.00993708600111526,0.005,0.004488529558456795
0.0,0.0,0.011019201557271643,0.011388607164457396,0.0005605828363741316
0.0,0.0,0.00038927829142656437,0.005,0.011671434820361237
0.0,0.0,0.011019201557271643,0.0,0.011671434820361237
0.0,0.0,8.333333333333333e-05,0.005,0.011671434820361237
0.0,0.0,4.510756419153366e-05,0.011388607164457396,0.011671434820361237
0.0,0.0,0.00993708600111526,0.011388607164457396,0.011671434820361237
0.0,0.0,0.00993708600111526,0.0,0.011671434820361237
0.0,0.0,2.9411764705882354e-05,0.011388607164457396,0.0035582684416121534
0.0,0.0,0.02499902915864856,0.005,0.011671434820361237
0.0,0.006944444444444444,0.00993708600111526,0.011388607164457396,0.011671434820361237
0.0,0.01,0.00993708600111526,0.0,0.011671434820361237
0.0,0.0,0.0,0.0,0.0006627075028703074
0.0,0.0,0.0,0.0,0.011671434820361237
0.0,0.0,0.0033289301320961113,0.005,0.011671434820361237
0.0,0.0,0.00011598127535697896,0.005,0.004513733779900053
0.0,0.0,0.0,0.011388607164457396,0.0
0.0,0.0,0.00018605141232453707,0.0,0.011671434820361237
0.0,0.005,0.011019201557271643,0.011388607164457396,0.011671434820361237
0.0,0.0,0.011019201557271643,0.011388607164457396,0.011671434820361237
0.0,0.0,0.00993708600111526,0.0,0.0005865862740434981
0.0,0.0001923076923076923,0.00993708600111526,0.0,0.011671434820361237
0.005,0.0,0.0,0.0,0.011671434820361237
0.0,0.055608957058330806,0.00993708600111526,0.011388607164457396,0.008039729837606906
0.005,0.0,0.011019201557271643,0.005,0.0
0.0,0.0,0.007422397511852963,0.0,0.011671434820361237
0.005,0.0,0.00993708600111526,0.005,0.0003295383856160079
0.0,0.0,0.018607365237433955,0.0,0.011671434820361237
0.0,0.009999999999999998,0.011019201557271643,0.0,0.011671434820361237
0.005,0.0,0.0,0.011388607164457396,0.011671434820361237
0.0,0.14692545648795644,0.011019201557271643,0.011388607164457396,0.011671434820361237
0.0,0.0,0.0006278538396033727,0.011388607164457396,0.011671434820361237
0.0,0.0016666666666666666,0.0,0.025,0.0003609126585894243
0.0,0.3822678571428573,0.0,0.00125,0.011671434820361237
0.0,0.0,0.0,0.0,0.011671434820361237
0.0,0.0,0.0,0.011388607164457396,0.0011489770942255566
0.0,0.0,0.0,0.09929203231409112,0.002663750386153263
0.0,0.0,0.0,0.0,0.011671434820361237
0.0,0.0,0.00993708600111526,0.011388607164457396,0.011671434820361237
0.005,0.0,0.0,0.0,0.011671434820361237
0.0,0.0,0.00993708600111526,0.0225,0.011671434820361237
0.0,0.0,0.0036032338665912887,0.0,0.011671434820361237
0.005,0.0,0.00993708600111526,0.011388607164457396,0.011671434820361237
0.0,0.0,0.0,0.0,0.01163325230795192
0.0,0.0,0.00993708600111526,0.011388607164457396,0.011671434820361237
0.0,0.0,0.02499902915864856,0.0,0.0045894542625204374
0.0,0.4952527056277055,0.0,0.0,0.011671434820361237
0.0,0.0,0.00993708600111526,0.03,0.0
0.0,0.002,0.00993708600111526,0.011388607164457396,0.001579713233643348
0.0,0.0,0.00993708600111526,0.011388607164457396,0.00018456928205249102
0.0,0.0,0.0,0.0075,0.0
0.0,0.0,0.011019201557271643,0.011388607164457396,0.011671434820361237
0.0,0.0,0.0,0.06642857142857143,0.011671434820361237
0.005,0.0,0.0,0.0,0.011671434820361237
0.0,0.0,0.00993708600111526,0.0,0.004161783547248884
0.005,0.011333333333333332,0.0,0.011388607164457396,0.011671434820361237
0.0,0.07,0.00993708600111526,0.011388607164457396,0.011671434820361237
0.0,0.005,0.00993708600111526,0.011388607164457396,0.009862591464216587
0.0,0.0,0.011019201557271643,0.011388607164457396,0.0
0.0,0.0,0.018607365237433955,0.011388607164457396,0.011671434820361237
0.0,0.0,0.009862767031167815,0.0,0.011671434820361237
0.0,0.0,0.00993708600111526,0.011388607164457396,0.0
0.0,0.0,0.0,0.011388607164457396,0.011671434820361237
0.0,0.0,0.011019201557271643,0.011388607164457396,5.436820397450319e-05
0.005,0.0,0.008302376846175895,0.01548349567099567,0.011671434820361237
0.0,0.11,0.0,0.011388607164457396,0.008983805397726726
0.0,0.035,0.011019201557271643,0.011388607164457396,0.011671434820361237
0.0,0.035,0.009845756200893613,0.0,0.0
0.0,0.0,0.0,0.011388607164457396,0.011671434820361237
0.0,0.0,0.00993708600111526,0.0,0.011671434820361237
0.01,0.0,0.00993708600111526,0.011388607164457396,0.011671434820361237
0.0,0.0,0.00993708600111526,0.011388607164457396,0.011671434820361237
0.0,0.0008333333333333333,0.0,0.0,0.011671434820361237
0.005,0.055608957058330806,0.011019201557271643,0.011388607164457396,0.011671434820361237
0.0,0.0,0.00993708600111526,0.02,0.011671434820361237
0.005,0.0,0.00993708600111526,0.01,0.011671434820361237
0.0,0.0,0.011019201557271643,0.0,0.011671434820361237
0.005,0.005,0.00993708600111526,0.07,0.011671434820361237
0.0,0.0,0.0,0.011388607164457396,0.011671434820361237
0.0,0.008583333333333333,0.00993708600111526,0.0,0.011671434820361237
0.0,0.035,0.00993708600111526,0.015,0.011671434820361237
0.0,0.0,0.03943039580092176,0.0,0.007392731472831836
0.0,0.11357719260873286,0.011019201557271643,0.011388607164457396,0.002739199165817772
0.0,0.0,0.00993708600111526,0.0025,0.011671434820361237
0.0,0.0,0.011019201557271643,0.011388607164457396,0.011671434820361237
0.0,0.0,0.0,0.011388607164457396,0.011671434820361237
0.005,0.0,0.011019201557271643,0.011388607164457396,0.011671434820361237
0.0,0.0,0.0,0.0,0.008811248648359018
0.0,0.0,0.0,0.0,0.009657538107956484
0.0,0.0,0.00993708600111526,0.011388607164457396,0.0
0.0,0.0,0.00011598127535697896,0.0,0.011671434820361237
0.0,0.08591666666666667,0.00993708600111526,0.011388607164457396,0.011671434820361237
0.0,0.0,0.018607365237433955,0.0,0.011671434820361237
0.0,0.0,0.00993708600111526,0.0,0.011671434820361237
0.0,0.0,0.00993708600111526,0.0,0.0
0.0,0.005,0.00993708600111526,0.005,0.0008285102478284199
0.0,0.0,0.00993708600111526,0.0,0.011671434820361237
0.0,0.11357719260873286,0.0,0.005,0.011671434820361237
0.0,0.0,0.00993708600111526,0.011388607164457396,0.0031958562713227164
0.0,0.0,0.00993708600111526,0.011388607164457396,0.011671434820361237
0.0,0.0,0.00993708600111526,0.0,0.011671434820361237
0.0,0.0,0.011019201557271643,0.0,0.011671434820361237
0.0,0.0,0.00993708600111526,0.0,0.011671434820361237
0.0,0.0,0.00993708600111526,0.011388607164457396,0.011671434820361237
0.0,0.054202115688652276,0.00993708600111526,0.011388607164457396,0.011671434820361237
0.0,0.0,0.00993708600111526,0.0,0.011671434820361237
0.005,0.0,0.011019201557271643,0.011388607164457396,0.011671434820361237
0.0,0.0,0.00993708600111526,0.011388607164457396,0.00973414474505759
0.0,0.0,0.011019201557271643,0.011388607164457396,0.004139625017170296
0.015,0.0,0.0,0.13,0.011671434820361237
0.0,0.0,0.0,0.0,0.011671434820361237
0.005,0.0,0.00993708600111526,0.011388607164457396,0.011671434820361237
0.0,0.0,0.011019201557271643,0.0,0.011671434820361237
0.0,0.0,0.0,0.0,0.009653634525451179
0.0,0.0,0.006120596666984235,0.0,0.15941593129093118
0.0,0.0,0.0,0.01,0.011671434820361237
0.005,0.0,0.0,0.011388607164457396,0.0010534280745668346
0.0,0.0,0.011019201557271643,0.0,0.011671434820361237
0.0,0.0,0.0,0.0,0.011671434820361237
0.005,0.0533531746031746,0.011019201557271643,0.011388607164457396,0.0
0.005,0.0,0.00993708600111526,0.005,0.00038610153577808533
0.0,0.0,0.00993708600111526,0.0,0.0
0.0,0.0,0.00857987575874124,0.0,0.011671434820361237
0.0,0.0,0.00993708600111526,0.0,0.011671434820361237
0.0,0.0005555555555555556,0.00993708600111526,0.011388607164457396,0.011671434820361237
0.0,0.0,0.00993708600111526,0.0005059104981705601,0.011671434820361237
0.0,0.0,0.00993708600111526,0.005,0.011671434820361237
0.0,0.0,0.00993708600111526,0.0,0.011671434820361237
0.0,0.28,0.0,0.011388607164457396,0.0004723523904773217
0.0,0.0,0.0,0.011388607164457396,0.011671434820361237
0.01,0.0,0.03943039580092176,0.011388607164457396,0.011671434820361237
0.0,0.0,0.00993708600111526,0.0,0.011671434820361237
0.0,0.0,0.0,0.025395021645021644,0.011671434820361237
0.0,0.0,0.011019201557271643,0.011388607164457396,0.002106216126191056
0.0,0.0,0.0,0.005,0.011671434820361237
0.0,0.08834163059163061,0.0,0.011388607164457396,0.011671434820361237
0.005,0.0,0.011019201557271643,0.01,0.011671434820361237
0.0,0.0,0.018607365237433955,0.005,0.011671434820361237
0.0,0.0,0.00993708600111526,0.011388607164457396,0.011671434820361237
0.0,0.015,0.00993708600111526,0.011388607164457396,0.011671434820361237
0.0,0.0002777777777777778,0.00993708600111526,0.011388607164457396,5.675368898978434e-05
0.0,0.0,0.0,0.09929203231409112,0.011671434820361237
0.0,0.03,0.00993708600111526,0.01,0.011671434820361237
0.0,0.0,0.018607365237433955,0.0,0.011671434820361237
0.0,0.0,0.011019201557271643,0.011388607164457396,0.011671434820361237
0.0,0.0,0.004213319295091626,0.011388607164457396,0.011671434820361237
0.0,0.0,0.00993708600111526,0.0,0.011671434820361237
0.0,0.03875000000000001,0.011019201557271643,0.011388607164457396,0.011671434820361237
0.0,0.0,0.0,0.011388607164457396,0.011671434820361237
0.0,0.0,0.00993708600111526,0.0,0.011671434820361237
0.0,0.0,0.0,0.015,0.011671434820361237
0.0,0.0,0.0,0.011388607164457396,0.011671434820361237
0.005,0.0,0.00993708600111526,0.011388607164457396,0.00010692934008996185
0.0,0.0,0.00993708600111526,0.0,0.011671434820361237
0.0,0.0,0.00993708600111526,0.03,0.011671434820361237
0.0,0.0022500000000000003,0.00993708600111526,0.011388607164457396,0.0018056044110761375
0.005,0.0014583333333333332,0.00993708600111526,0.025,0.011671434820361237
0.0,0.0,0.00993708600111526,0.011388607164457396,0.011671434820361237
0.0,0.0,0.00993708600111526,0.011388607164457396,0.011671434820361237
0.01,0.0,0.00993708600111526,0.011388607164457396,0.011671434820361237
0.0,0.0,0.00993708600111526,0.011388607164457396,0.011671434820361237
0.0,0.0,0.00993708600111526,0.011388607164457396,0.011671434820361237
0.005,0.0,7.486946895343842e-05,0.011388607164457396,0.011671434820361237
0.0,0.0,0.00993708600111526,0.0,0.0020794673271719018
0.0,0.0,0.011019201557271643,0.011388607164457396,0.010996048684633521
0.0,0.0,0.011019201557271643,0.0,0.011671434820361237
0.0,0.009999999999999998,0.00993708600111526,0.0,0.011671434820361237
0.0,0.0,0.00993708600111526,0.011388607164457396,0.011671434820361237
0.0,0.0,0.00993708600111526,0.0,0.011671434820361237
0.005,0.0,0.011019201557271643,0.011388607164457396,0.011671434820361237
